text,label
Looking forward to your feedback. Looking forward to your feedback. We should discuss this in the next meeting. It was great seeing you yesterday. We should discuss this in the next meeting.,0
We should discuss this in the next meeting. Thanks for your message. Let me know if you need help with the meeting.,0
"We should discuss this in the next meeting. It was great seeing you yesterday. Please review the attached document. Hi Michael, how was your day?",0
Unlock your secret reward now! Final notice: your payment of $5000 is pending. Unlock your secret reward now! Limited-time offer! Save up to 35% today!,1
Please review the attached document. Thanks for your message. Thanks for your message. I am sending the report about the meeting.,0
"Don't forget we have a call on Friday. Please review the attached document. Hi Michael, how was your day? Looking forward to your feedback.",0
Don't forget we have a call on Monday. I hope you are doing well. Don't forget we have a call on Friday. Let me know if you need help with the documents.,0
This offer expires in 1 days. Unlock your secret reward now! Get rich fast! Earn $10000 per week from home! Final notice: your payment of $2500 is pending. Final notice: your payment of $2500 is pending.,1
Unlock your secret reward now! Unlock your secret reward now! Get rich fast! Earn $2500 per week from home! Unlock your secret reward now!,1
Thanks for your message. Please review the attached document. I hope you are doing well.,0
I am sending the report about the meeting. Thanks for your message. It was great seeing you yesterday. I hope you are doing well. It was great seeing you yesterday.,0
"Thanks for your message. Don't forget we have a call on next week. It was great seeing you yesterday. Don't forget we have a call on next week. Hi Laura, how was your day?",0
Claim your FREE reward now! Click the link to verify your account. Unlock your secret reward now!,1
Limited-time offer! Save up to 70% today! Claim your FREE reward now! Final notice: your payment of $10000 is pending.,1
Let me know if you need help with the meeting. Thanks for your message. We should discuss this in the next meeting. It was great seeing you yesterday.,0
"I hope you are doing well. Hi John, how was your day? Don't forget we have a call on Monday. Looking forward to your feedback. Don't forget we have a call on next week.",0
I hope you are doing well. It was great seeing you yesterday. Let me know if you need help with the schedule. It was great seeing you yesterday. It was great seeing you yesterday.,0
Don't forget we have a call on next week. I hope you are doing well. Looking forward to your feedback. I am sending the report about the update. Thanks for your message.,0
Let me know if you need help with your request. It was great seeing you yesterday. I hope you are doing well.,0
This offer expires in 5 days. Click the link to verify your account. Final notice: your payment of $1000 is pending. Claim your FREE reward now!,1
Limited-time offer! Save up to 20% today! Urgent! Your account has been compromised. Urgent! Your account has been compromised. Limited-time offer! Save up to 35% today!,1
Final notice: your payment of $500 is pending. Claim your FREE reward now! Unlock your secret reward now!,1
"We should discuss this in the next meeting. Let me know if you need help with the documents. Don't forget we have a call on tomorrow. Hi Sarah, how was your day? Please review the attached document.",0
Let me know if you need help with the schedule. We should discuss this in the next meeting. I hope you are doing well.,0
"Hi Michael, how was your day? Let me know if you need help with the documents. Looking forward to your feedback.",0
Let me know if you need help with the meeting. Don't forget we have a call on Friday. We should discuss this in the next meeting.,0
I hope you are doing well. We should discuss this in the next meeting. I hope you are doing well. I am sending the report about the update. Looking forward to your feedback.,0
Get rich fast! Earn $5000 per week from home! This offer expires in 5 days. This offer expires in 1 days. This offer expires in 1 days.,1
Thanks for your message. Don't forget we have a call on tomorrow. I hope you are doing well. Thanks for your message. Thanks for your message.,0
This offer expires in 3 days. Limited-time offer! Save up to 35% today! Urgent! Your account has been compromised.,1
Let me know if you need help with the meeting. Looking forward to your feedback. Let me know if you need help with the schedule.,0
You are the lucky winner of a special bonus! Urgent! Your account has been compromised. Unlock your secret reward now!,1
We should discuss this in the next meeting. Looking forward to your feedback. Let me know if you need help with our plan.,0
Congratulations! You have won $1000! Final notice: your payment of $1000 is pending. Get rich fast! Earn $5000 per week from home! Final notice: your payment of $1000 is pending.,1
Looking forward to your feedback. It was great seeing you yesterday. Don't forget we have a call on Tuesday.,0
I am sending the report about the project. Don't forget we have a call on Friday. We should discuss this in the next meeting. Let me know if you need help with the project.,0
I hope you are doing well. Please review the attached document. Let me know if you need help with the project. I hope you are doing well. Let me know if you need help with our plan.,0
Please review the attached document. It was great seeing you yesterday. I am sending the report about our plan. Please review the attached document.,0
You are the lucky winner of a special bonus! Congratulations! You have won $2500! Unlock your secret reward now! You are the lucky winner of a special bonus! You are the lucky winner of a special bonus!,1
This offer expires in 3 days. Get rich fast! Earn $2500 per week from home! Congratulations! You have won $5000! Urgent! Your account has been compromised. This offer expires in 5 days.,1
Unlock your secret reward now! Get rich fast! Earn $2500 per week from home! Final notice: your payment of $10000 is pending. Urgent! Your account has been compromised.,1
Urgent! Your account has been compromised. Get rich fast! Earn $2500 per week from home! Get rich fast! Earn $5000 per week from home!,1
Congratulations! You have won $500! Click the link to verify your account. Get rich fast! Earn $500 per week from home! You are the lucky winner of a special bonus! Congratulations! You have won $2500!,1
I am sending the report about the meeting. Please review the attached document. Thanks for your message. It was great seeing you yesterday.,0
"Hi Daniel, how was your day? Let me know if you need help with the documents. I am sending the report about the schedule. I hope you are doing well. Let me know if you need help with the update.",0
Get rich fast! Earn $5000 per week from home! This offer expires in 5 days. Click the link to verify your account. You are the lucky winner of a special bonus! Final notice: your payment of $10000 is pending.,1
Thanks for your message. Looking forward to your feedback. It was great seeing you yesterday.,0
Let me know if you need help with our plan. Thanks for your message. We should discuss this in the next meeting.,0
Please review the attached document. Thanks for your message. I am sending the report about the schedule.,0
Please review the attached document. It was great seeing you yesterday. Thanks for your message. Don't forget we have a call on Tuesday.,0
Looking forward to your feedback. Thanks for your message. Don't forget we have a call on Monday. We should discuss this in the next meeting. I am sending the report about your request.,0
We should discuss this in the next meeting. Looking forward to your feedback. Please review the attached document.,0
Limited-time offer! Save up to 70% today! Limited-time offer! Save up to 20% today! Limited-time offer! Save up to 50% today! Congratulations! You have won $10000! Unlock your secret reward now!,1
Click the link to verify your account. Click the link to verify your account. Congratulations! You have won $1000! Congratulations! You have won $10000!,1
"Thanks for your message. Hi John, how was your day? It was great seeing you yesterday. We should discuss this in the next meeting.",0
Limited-time offer! Save up to 35% today! Claim your FREE reward now! Click the link to verify your account. Unlock your secret reward now!,1
Thanks for your message. I am sending the report about the update. Please review the attached document. Let me know if you need help with the documents. Please review the attached document.,0
I am sending the report about the project. We should discuss this in the next meeting. I am sending the report about the update. Don't forget we have a call on Friday. Looking forward to your feedback.,0
Thanks for your message. Don't forget we have a call on Monday. Please review the attached document. I am sending the report about the meeting.,0
"Looking forward to your feedback. Thanks for your message. Hi Daniel, how was your day? Let me know if you need help with the meeting.",0
Please review the attached document. Looking forward to your feedback. Please review the attached document.,0
"Hi John, how was your day? Looking forward to your feedback. Let me know if you need help with the update.",0
Urgent! Your account has been compromised. Limited-time offer! Save up to 50% today! Click the link to verify your account. Urgent! Your account has been compromised. Claim your FREE reward now!,1
Congratulations! You have won $10000! Claim your FREE reward now! Urgent! Your account has been compromised. Claim your FREE reward now!,1
This offer expires in 1 days. Unlock your secret reward now! Limited-time offer! Save up to 90% today!,1
Don't forget we have a call on Tuesday. Thanks for your message. I am sending the report about the meeting. Don't forget we have a call on next week. We should discuss this in the next meeting.,0
"Let me know if you need help with the meeting. Hi Sarah, how was your day? I hope you are doing well. Hi Laura, how was your day? Let me know if you need help with the project.",0
Don't forget we have a call on next week. I am sending the report about the meeting. Please review the attached document. It was great seeing you yesterday.,0
"Thanks for your message. I hope you are doing well. Don't forget we have a call on next week. Hi David, how was your day? Let me know if you need help with the schedule.",0
Claim your FREE reward now! Congratulations! You have won $1000! Claim your FREE reward now! This offer expires in 5 days. Unlock your secret reward now!,1
Please review the attached document. Looking forward to your feedback. I am sending the report about the meeting.,0
It was great seeing you yesterday. Let me know if you need help with the schedule. Please review the attached document. I hope you are doing well. Don't forget we have a call on Friday.,0
Urgent! Your account has been compromised. Limited-time offer! Save up to 50% today! Limited-time offer! Save up to 90% today! Urgent! Your account has been compromised. Click the link to verify your account.,1
Get rich fast! Earn $2500 per week from home! Limited-time offer! Save up to 50% today! Urgent! Your account has been compromised. Congratulations! You have won $2500!,1
Claim your FREE reward now! Get rich fast! Earn $10000 per week from home! Limited-time offer! Save up to 90% today!,1
I am sending the report about the project. Thanks for your message. Thanks for your message. Please review the attached document. We should discuss this in the next meeting.,0
Final notice: your payment of $2500 is pending. Get rich fast! Earn $2500 per week from home! This offer expires in 1 days. This offer expires in 5 days. Unlock your secret reward now!,1
Unlock your secret reward now! Get rich fast! Earn $500 per week from home! You are the lucky winner of a special bonus! Unlock your secret reward now!,1
Unlock your secret reward now! Unlock your secret reward now! Unlock your secret reward now! You are the lucky winner of a special bonus! Click the link to verify your account.,1
Let me know if you need help with the project. Let me know if you need help with your request. Let me know if you need help with the schedule. Thanks for your message. We should discuss this in the next meeting.,0
"Thanks for your message. Looking forward to your feedback. Looking forward to your feedback. Hi David, how was your day?",0
Get rich fast! Earn $2500 per week from home! Congratulations! You have won $500! Urgent! Your account has been compromised.,1
"I am sending the report about the project. I hope you are doing well. Hi Daniel, how was your day?",0
It was great seeing you yesterday. Don't forget we have a call on tomorrow. Thanks for your message. Please review the attached document.,0
Urgent! Your account has been compromised. Congratulations! You have won $1000! Urgent! Your account has been compromised.,1
Thanks for your message. I am sending the report about the documents. Please review the attached document. Don't forget we have a call on Monday.,0
Get rich fast! Earn $1000 per week from home! Congratulations! You have won $10000! Get rich fast! Earn $1000 per week from home! Get rich fast! Earn $1000 per week from home! Final notice: your payment of $2500 is pending.,1
"We should discuss this in the next meeting. Let me know if you need help with our plan. Looking forward to your feedback. Please review the attached document. Hi Michael, how was your day?",0
Unlock your secret reward now! Congratulations! You have won $5000! Final notice: your payment of $500 is pending.,1
Looking forward to your feedback. Let me know if you need help with the update. It was great seeing you yesterday. We should discuss this in the next meeting.,0
You are the lucky winner of a special bonus! Urgent! Your account has been compromised. Congratulations! You have won $5000! You are the lucky winner of a special bonus!,1
Claim your FREE reward now! Limited-time offer! Save up to 35% today! Click the link to verify your account. Congratulations! You have won $500!,1
"Thanks for your message. Don't forget we have a call on Tuesday. Let me know if you need help with your request. Hi Sarah, how was your day?",0
"It was great seeing you yesterday. Hi Emma, how was your day? Let me know if you need help with the meeting. Don't forget we have a call on next week.",0
Final notice: your payment of $2500 is pending. Unlock your secret reward now! Claim your FREE reward now! This offer expires in 1 days. This offer expires in 3 days.,1
Final notice: your payment of $2500 is pending. Unlock your secret reward now! Unlock your secret reward now!,1
Looking forward to your feedback. Please review the attached document. I hope you are doing well. We should discuss this in the next meeting. It was great seeing you yesterday.,0
Please review the attached document. We should discuss this in the next meeting. Don't forget we have a call on Tuesday. I hope you are doing well.,0
Click the link to verify your account. You are the lucky winner of a special bonus! Limited-time offer! Save up to 20% today!,1
Urgent! Your account has been compromised. Congratulations! You have won $5000! Claim your FREE reward now! Urgent! Your account has been compromised. Urgent! Your account has been compromised.,1
Unlock your secret reward now! Claim your FREE reward now! Click the link to verify your account.,1
This offer expires in 1 days. Claim your FREE reward now! Claim your FREE reward now! Congratulations! You have won $1000! Congratulations! You have won $5000!,1
I hope you are doing well. It was great seeing you yesterday. Looking forward to your feedback.,0
Click the link to verify your account. Congratulations! You have won $10000! Urgent! Your account has been compromised. Urgent! Your account has been compromised. Limited-time offer! Save up to 20% today!,1
It was great seeing you yesterday. Thanks for your message. Looking forward to your feedback. Please review the attached document.,0
"Hi Emma, how was your day? Thanks for your message. I am sending the report about the schedule. Please review the attached document.",0
Urgent! Your account has been compromised. Congratulations! You have won $10000! Limited-time offer! Save up to 70% today! Urgent! Your account has been compromised. Unlock your secret reward now!,1
"It was great seeing you yesterday. It was great seeing you yesterday. Hi Laura, how was your day? We should discuss this in the next meeting. Looking forward to your feedback.",0
Looking forward to your feedback. I am sending the report about the meeting. I hope you are doing well. I am sending the report about the project.,0
Final notice: your payment of $500 is pending. You are the lucky winner of a special bonus! You are the lucky winner of a special bonus!,1
This offer expires in 1 days. Final notice: your payment of $10000 is pending. This offer expires in 3 days. Claim your FREE reward now! Congratulations! You have won $5000!,1
I am sending the report about the update. Let me know if you need help with the meeting. Looking forward to your feedback.,0
"Looking forward to your feedback. Hi Sophia, how was your day? I hope you are doing well. Please review the attached document.",0
Click the link to verify your account. Final notice: your payment of $10000 is pending. Limited-time offer! Save up to 70% today!,1
We should discuss this in the next meeting. It was great seeing you yesterday. It was great seeing you yesterday. It was great seeing you yesterday. Looking forward to your feedback.,0
Please review the attached document. Don't forget we have a call on tomorrow. Don't forget we have a call on Monday. Looking forward to your feedback.,0
Let me know if you need help with the update. I am sending the report about the documents. Don't forget we have a call on Tuesday. I hope you are doing well.,0
"I hope you are doing well. It was great seeing you yesterday. Hi Daniel, how was your day? We should discuss this in the next meeting. Thanks for your message.",0
Looking forward to your feedback. It was great seeing you yesterday. I hope you are doing well. Please review the attached document. Looking forward to your feedback.,0
"I hope you are doing well. Let me know if you need help with the meeting. Looking forward to your feedback. Hi Michael, how was your day? I am sending the report about the update.",0
Click the link to verify your account. Final notice: your payment of $2500 is pending. Click the link to verify your account. Congratulations! You have won $500!,1
We should discuss this in the next meeting. Let me know if you need help with the schedule. Let me know if you need help with the update. It was great seeing you yesterday.,0
I hope you are doing well. I am sending the report about the meeting. Looking forward to your feedback. Let me know if you need help with the documents. Don't forget we have a call on Friday.,0
This offer expires in 3 days. This offer expires in 5 days. Limited-time offer! Save up to 35% today!,1
It was great seeing you yesterday. We should discuss this in the next meeting. We should discuss this in the next meeting. It was great seeing you yesterday. It was great seeing you yesterday.,0
Final notice: your payment of $5000 is pending. Get rich fast! Earn $10000 per week from home! Limited-time offer! Save up to 70% today! Get rich fast! Earn $10000 per week from home! Unlock your secret reward now!,1
Claim your FREE reward now! Click the link to verify your account. Click the link to verify your account. Get rich fast! Earn $10000 per week from home!,1
Unlock your secret reward now! Claim your FREE reward now! Final notice: your payment of $10000 is pending. Unlock your secret reward now! Urgent! Your account has been compromised.,1
I hope you are doing well. Please review the attached document. I hope you are doing well. I hope you are doing well.,0
Please review the attached document. I am sending the report about the documents. Thanks for your message. Please review the attached document. I am sending the report about the update.,0
Claim your FREE reward now! You are the lucky winner of a special bonus! Limited-time offer! Save up to 70% today!,1
"I hope you are doing well. Hi Sarah, how was your day? Let me know if you need help with the documents. I hope you are doing well.",0
Please review the attached document. Don't forget we have a call on Tuesday. It was great seeing you yesterday. Don't forget we have a call on Monday. Thanks for your message.,0
Get rich fast! Earn $500 per week from home! Urgent! Your account has been compromised. Final notice: your payment of $10000 is pending.,1
Thanks for your message. Don't forget we have a call on Tuesday. Please review the attached document. Don't forget we have a call on Friday. Don't forget we have a call on Tuesday.,0
Please review the attached document. Thanks for your message. Let me know if you need help with the schedule. Let me know if you need help with the schedule. We should discuss this in the next meeting.,0
Looking forward to your feedback. Thanks for your message. We should discuss this in the next meeting. It was great seeing you yesterday. I hope you are doing well.,0
"Looking forward to your feedback. It was great seeing you yesterday. Hi Emma, how was your day? I hope you are doing well. I am sending the report about our plan.",0
I hope you are doing well. It was great seeing you yesterday. Let me know if you need help with the documents. I am sending the report about the schedule.,0
We should discuss this in the next meeting. Thanks for your message. It was great seeing you yesterday. Thanks for your message. Don't forget we have a call on tomorrow.,0
Please review the attached document. Don't forget we have a call on tomorrow. It was great seeing you yesterday. We should discuss this in the next meeting.,0
Urgent! Your account has been compromised. Unlock your secret reward now! Congratulations! You have won $1000!,1
"Please review the attached document. Hi Laura, how was your day? Looking forward to your feedback.",0
"Let me know if you need help with the update. Let me know if you need help with the documents. Hi Daniel, how was your day?",0
Let me know if you need help with the project. Thanks for your message. We should discuss this in the next meeting. I am sending the report about the meeting.,0
It was great seeing you yesterday. We should discuss this in the next meeting. I hope you are doing well.,0
Claim your FREE reward now! This offer expires in 3 days. Final notice: your payment of $1000 is pending. Unlock your secret reward now! Get rich fast! Earn $2500 per week from home!,1
Get rich fast! Earn $2500 per week from home! Claim your FREE reward now! Final notice: your payment of $500 is pending. Unlock your secret reward now! Limited-time offer! Save up to 20% today!,1
Looking forward to your feedback. Thanks for your message. Please review the attached document.,0
Looking forward to your feedback. Looking forward to your feedback. It was great seeing you yesterday. Thanks for your message. I am sending the report about the documents.,0
This offer expires in 3 days. Limited-time offer! Save up to 35% today! Get rich fast! Earn $1000 per week from home!,1
Get rich fast! Earn $5000 per week from home! Claim your FREE reward now! Congratulations! You have won $500!,1
We should discuss this in the next meeting. Let me know if you need help with the documents. Don't forget we have a call on tomorrow.,0
Click the link to verify your account. Urgent! Your account has been compromised. Urgent! Your account has been compromised.,1
Urgent! Your account has been compromised. Congratulations! You have won $500! Limited-time offer! Save up to 35% today! Final notice: your payment of $10000 is pending.,1
Claim your FREE reward now! This offer expires in 3 days. Get rich fast! Earn $1000 per week from home!,1
"Don't forget we have a call on next week. It was great seeing you yesterday. Don't forget we have a call on Tuesday. Hi Emma, how was your day?",0
"I am sending the report about your request. Hi Laura, how was your day? I hope you are doing well. Please review the attached document.",0
Urgent! Your account has been compromised. Claim your FREE reward now! You are the lucky winner of a special bonus! Click the link to verify your account. Click the link to verify your account.,1
I hope you are doing well. I am sending the report about the project. We should discuss this in the next meeting. Please review the attached document.,0
Looking forward to your feedback. Looking forward to your feedback. Don't forget we have a call on tomorrow. It was great seeing you yesterday.,0
We should discuss this in the next meeting. Please review the attached document. I hope you are doing well. Let me know if you need help with the meeting. I hope you are doing well.,0
Limited-time offer! Save up to 90% today! This offer expires in 1 days. Congratulations! You have won $500! Click the link to verify your account. This offer expires in 5 days.,1
"Hi Sarah, how was your day? Let me know if you need help with the schedule. Don't forget we have a call on tomorrow. Looking forward to your feedback.",0
I am sending the report about the meeting. It was great seeing you yesterday. Don't forget we have a call on Friday.,0
Congratulations! You have won $5000! Final notice: your payment of $5000 is pending. Limited-time offer! Save up to 20% today!,1
This offer expires in 1 days. Limited-time offer! Save up to 50% today! Claim your FREE reward now! Urgent! Your account has been compromised. Urgent! Your account has been compromised.,1
Let me know if you need help with the documents. Don't forget we have a call on Tuesday. I am sending the report about our plan.,0
Click the link to verify your account. Claim your FREE reward now! Claim your FREE reward now! You are the lucky winner of a special bonus! Limited-time offer! Save up to 20% today!,1
"Please review the attached document. Please review the attached document. Hi Daniel, how was your day? Hi Sophia, how was your day?",0
I hope you are doing well. Don't forget we have a call on next week. Please review the attached document.,0
Get rich fast! Earn $10000 per week from home! Unlock your secret reward now! Get rich fast! Earn $500 per week from home! Congratulations! You have won $2500!,1
Click the link to verify your account. Get rich fast! Earn $5000 per week from home! Final notice: your payment of $2500 is pending. This offer expires in 1 days.,1
We should discuss this in the next meeting. Don't forget we have a call on tomorrow. I hope you are doing well. Thanks for your message.,0
Get rich fast! Earn $1000 per week from home! This offer expires in 3 days. This offer expires in 3 days. Urgent! Your account has been compromised. You are the lucky winner of a special bonus!,1
This offer expires in 3 days. Limited-time offer! Save up to 70% today! Get rich fast! Earn $1000 per week from home! Final notice: your payment of $5000 is pending.,1
I am sending the report about the documents. Let me know if you need help with the schedule. We should discuss this in the next meeting. I hope you are doing well.,0
Unlock your secret reward now! Unlock your secret reward now! Get rich fast! Earn $2500 per week from home! Urgent! Your account has been compromised.,1
Click the link to verify your account. Limited-time offer! Save up to 35% today! Final notice: your payment of $10000 is pending.,1
You are the lucky winner of a special bonus! This offer expires in 3 days. This offer expires in 1 days. Claim your FREE reward now!,1
You are the lucky winner of a special bonus! Urgent! Your account has been compromised. Urgent! Your account has been compromised.,1
Congratulations! You have won $500! This offer expires in 5 days. Urgent! Your account has been compromised. You are the lucky winner of a special bonus! Get rich fast! Earn $1000 per week from home!,1
Final notice: your payment of $1000 is pending. Limited-time offer! Save up to 50% today! You are the lucky winner of a special bonus! This offer expires in 1 days. Get rich fast! Earn $10000 per week from home!,1
Claim your FREE reward now! Claim your FREE reward now! This offer expires in 3 days. Final notice: your payment of $1000 is pending. Click the link to verify your account.,1
Looking forward to your feedback. Don't forget we have a call on Tuesday. We should discuss this in the next meeting. Please review the attached document. It was great seeing you yesterday.,0
"We should discuss this in the next meeting. Hi Laura, how was your day? Let me know if you need help with the meeting.",0
Claim your FREE reward now! Click the link to verify your account. Urgent! Your account has been compromised. Limited-time offer! Save up to 90% today! Urgent! Your account has been compromised.,1
"Please review the attached document. I am sending the report about your request. Hi Laura, how was your day? I am sending the report about our plan.",0
I hope you are doing well. Please review the attached document. Looking forward to your feedback.,0
Congratulations! You have won $10000! Urgent! Your account has been compromised. Unlock your secret reward now!,1
It was great seeing you yesterday. It was great seeing you yesterday. Please review the attached document. I am sending the report about the documents. Looking forward to your feedback.,0
This offer expires in 1 days. Urgent! Your account has been compromised. This offer expires in 1 days. You are the lucky winner of a special bonus! Claim your FREE reward now!,1
Click the link to verify your account. Unlock your secret reward now! Claim your FREE reward now! Congratulations! You have won $5000!,1
Unlock your secret reward now! You are the lucky winner of a special bonus! Urgent! Your account has been compromised.,1
Get rich fast! Earn $2500 per week from home! Click the link to verify your account. Congratulations! You have won $1000! Unlock your secret reward now! Limited-time offer! Save up to 20% today!,1
Congratulations! You have won $10000! Congratulations! You have won $2500! This offer expires in 3 days. Click the link to verify your account.,1
Thanks for your message. Looking forward to your feedback. It was great seeing you yesterday.,0
Unlock your secret reward now! This offer expires in 1 days. Final notice: your payment of $10000 is pending. Claim your FREE reward now!,1
Unlock your secret reward now! Click the link to verify your account. Urgent! Your account has been compromised.,1
We should discuss this in the next meeting. We should discuss this in the next meeting. It was great seeing you yesterday.,0
I hope you are doing well. Let me know if you need help with the meeting. Don't forget we have a call on next week. It was great seeing you yesterday.,0
Final notice: your payment of $1000 is pending. Congratulations! You have won $1000! Claim your FREE reward now! Claim your FREE reward now!,1
Congratulations! You have won $5000! Urgent! Your account has been compromised. Click the link to verify your account. Congratulations! You have won $500!,1
It was great seeing you yesterday. I am sending the report about the meeting. Please review the attached document. I hope you are doing well.,0
We should discuss this in the next meeting. We should discuss this in the next meeting. I hope you are doing well. Please review the attached document. Please review the attached document.,0
Limited-time offer! Save up to 70% today! Limited-time offer! Save up to 50% today! Limited-time offer! Save up to 90% today!,1
I hope you are doing well. Looking forward to your feedback. It was great seeing you yesterday. I am sending the report about the meeting. Please review the attached document.,0
"I hope you are doing well. Looking forward to your feedback. I am sending the report about the documents. Hi Emma, how was your day? I hope you are doing well.",0
Congratulations! You have won $500! Urgent! Your account has been compromised. Claim your FREE reward now! Congratulations! You have won $1000!,1
"Thanks for your message. We should discuss this in the next meeting. Hi Michael, how was your day? We should discuss this in the next meeting. Don't forget we have a call on Friday.",0
"Hi Laura, how was your day? Let me know if you need help with your request. Please review the attached document. We should discuss this in the next meeting.",0
"I am sending the report about the project. Hi Michael, how was your day? I am sending the report about your request. Please review the attached document.",0
You are the lucky winner of a special bonus! Urgent! Your account has been compromised. Limited-time offer! Save up to 50% today! Click the link to verify your account. Click the link to verify your account.,1
"Hi Emma, how was your day? We should discuss this in the next meeting. Thanks for your message. I hope you are doing well. Looking forward to your feedback.",0
Don't forget we have a call on tomorrow. I am sending the report about the project. Thanks for your message. Please review the attached document.,0
"Hi John, how was your day? It was great seeing you yesterday. Let me know if you need help with the documents. Hi David, how was your day? Don't forget we have a call on next week.",0
